Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size 
1633690059,10,GET,get_category,2.500000,0.000000,18,36,50,53,60,82,99,100,100,100,100,76,0,36,37.7034736842105,5.168199999999956,99.89030000000021,11518.0
1633690059,10,GET,get_customer,8.500000,0.000000,47,69,130,140,150,170,230,250,270,270,270,246,0,69,84.59389756097568,9.96629999999854,267.6429000000002,252.97560975609755
1633690059,10,GET,get_customer_orders,2.300000,0.000000,13,37,49,50,60,75,80,89,89,89,89,58,0,36,33.714760344827305,6.044300000001002,88.7872999999999,6368.0
1633690059,10,GET,get_detail,2.900000,0.000000,12,19,62,76,89,91,140,140,140,140,140,95,0,19,38.16036842105292,6.046899999997635,136.21639999999857,10364.0
1633690059,10,GET,get_index,8.700000,0.000000,13,33,57,64,80,90,98,110,170,170,170,255,0,33,38.45569999999985,4.541700000000759,173.7510999999987,8688.0
1633690059,10,GET,get_item,6.800000,0.000000,53,90,130,140,150,160,200,220,250,250,250,190,0,88,86.33776736842088,9.714699999999965,248.83269999999948,286.0
1633690059,10,GET,get_orders,3.100000,0.000000,91,120,200,230,950,1800,5000,5800,5800,5800,5800,77,0,120.0,430.78652467532515,19.362200000003327,5795.547100000002,2.0
1633690059,10,GET,get_related,3.100000,0.000000,46,90,140,140,160,220,250,330,330,330,330,93,0,90,93.25040645161285,10.003100000000487,327.04060000000015,760.0
1633690059,10,GET,get_tags,2.500000,0.000000,49,120,150,150,170,170,210,240,240,240,240,75,0,120.0,104.13967599999982,9.2117000000016,241.14719999999858,107.0
1633690059,10,GET,login,2.100000,0.000000,78,140,160,170,250,350,360,370,370,370,370,61,0,140.0,146.435924590164,25.194400000000172,369.6183000000004,13.0
1633690059,10,,Aggregated,76.900000,0.000000,34,73,130,140,160,200,250,360,4900,5800,5800,2243,0,73,98.9159586714221,4.541700000000759,5795.547100000002,2546.00624164066
1633690060,10,POST,add_item_to_cart,0.700000,0.000000,94,140,190,190,210,250,340,340,340,340,340,21,0,140.0,148.77270952380968,49.4324000000006,336.5229000000003,0.0
1633690060,10,GET,get_address,0.600000,0.000000,47,71,97,100,110,160,160,160,160,160,160,21,0,71,75.23854761904768,8.309499999999304,158.67070000000183,283.0
1633690060,10,GET,get_basket,0.600000,0.000000,24,37,47,50,67,68,77,77,77,77,77,21,0,37,36.36191904761885,6.3024000000009295,76.6214000000005,23020.0
1633690060,10,GET,get_card,0.600000,0.000000,60,86,140,140,160,170,220,220,220,220,220,21,0,86,96.42405238095282,8.664099999997177,220.7535000000007,17.0
1633690060,10,GET,get_cart,18.000000,0.000000,66,110,150,150,170,200,260,1400,1600,1600,1600,539,0,110.0,131.2486458256032,10.076300000001481,1592.6657,62.63079777365492
1633690060,10,GET,get_catalogue1,9.500000,0.000000,18,85,100,110,150,190,270,280,350,350,350,283,0,85,77.42295795053029,8.649099999999521,349.2855000000001,1643.0
1633690060,10,GET,get_catalogue2,2.600000,0.000000,27,67,110,120,160,210,230,230,230,230,230,77,0,67,79.93682337662332,10.148199999999719,232.6195000000002,22.0
1633690060,10,GET,get_catalogue3,2.600000,0.000000,29,61,96,96,100,130,140,160,160,160,160,77,0,61,63.828288311688524,9.273200000002646,162.20380000000034,1927.0
1633690060,10,GET,get_category,2.600000,0.000000,18,36,50,53,60,82,99,100,100,100,100,77,0,36,37.9354454545454,5.168199999999956,99.89030000000021,11518.0
1633690060,10,GET,get_customer,8.700000,0.000000,48,69,130,140,150,170,230,250,270,270,270,256,0,69,84.41648789062509,9.96629999999854,267.6429000000002,253.4375
1633690060,10,GET,get_customer_orders,2.000000,0.000000,14,37,49,50,59,72,80,89,89,89,89,61,0,37,34.067114754097986,6.044300000001002,88.7872999999999,6368.0
1633690060,10,GET,get_detail,3.300000,0.000000,12,19,59,76,89,91,140,140,140,140,140,98,0,19,37.596332653061495,6.046899999997635,136.21639999999857,10364.0
1633690060,10,GET,get_index,8.900000,0.000000,13,33,57,62,80,90,98,110,170,170,170,262,0,33,38.30305648854945,4.541700000000759,173.7510999999987,8688.0
1633690060,10,GET,get_item,6.800000,0.000000,55,90,130,140,150,160,200,220,250,250,250,199,0,90,86.94355276381894,9.714699999999965,248.83269999999948,286.0
1633690060,10,GET,get_orders,3.100000,0.000000,91,110,200,230,950,1800,5000,5800,5800,5800,5800,80,0,110.0,417.5946487500004,19.362200000003327,5795.547100000002,2.0
1633690060,10,GET,get_related,3.100000,0.000000,47,89,140,140,160,220,250,330,330,330,330,97,0,89,93.53580412371126,10.003100000000487,327.04060000000015,760.0
1633690060,10,GET,get_tags,2.600000,0.000000,49,120,150,150,170,170,210,240,240,240,240,77,0,120.0,103.57422077922052,9.2117000000016,241.14719999999858,107.0
1633690060,10,GET,login,2.200000,0.000000,78,140,160,170,250,350,360,370,370,370,370,63,0,140.0,145.9211873015875,25.194400000000172,369.6183000000004,13.0
1633690060,10,,Aggregated,78.500000,0.000000,34,73,120,140,160,190,250,350,4900,5800,5800,2330,0,73,98.06717592274676,4.541700000000759,5795.547100000002,2536.701287553648
1633690061,10,POST,add_item_to_cart,0.700000,0.000000,92,140,190,190,210,250,340,340,340,340,340,22,0,130.0,143.75717272727294,38.4309000000016,336.5229000000003,0.0
1633690061,10,GET,get_address,0.700000,0.000000,47,71,97,100,110,160,160,160,160,160,160,21,0,71,75.23854761904768,8.309499999999304,158.67070000000183,283.0
1633690061,10,GET,get_basket,0.700000,0.000000,24,37,47,50,67,68,77,77,77,77,77,21,0,37,36.36191904761885,6.3024000000009295,76.6214000000005,23020.0
1633690061,10,GET,get_card,0.700000,0.000000,60,86,140,140,160,170,220,220,220,220,220,21,0,86,96.42405238095282,8.664099999997177,220.7535000000007,17.0
1633690061,10,GET,get_cart,18.400000,0.000000,65,110,150,150,170,200,240,1400,1600,1600,1600,557,0,110.0,130.3664278276483,10.076300000001481,1592.6657,62.68222621184919
1633690061,10,GET,get_catalogue1,9.600000,0.000000,18,83,100,110,150,190,270,280,350,350,350,292,0,82,75.96284178082216,8.649099999999521,349.2855000000001,1643.0
1633690061,10,GET,get_catalogue2,2.600000,0.000000,27,67,110,120,160,210,230,230,230,230,230,80,0,66,78.68186500000003,10.148199999999719,232.6195000000002,22.0
1633690061,10,GET,get_catalogue3,2.500000,0.000000,22,60,96,96,100,130,140,160,160,160,160,80,0,60,62.082858750000206,9.273200000002646,162.20380000000034,1927.0
1633690061,10,GET,get_category,2.600000,0.000000,17,36,51,55,60,82,99,100,100,100,100,80,0,36,37.41998999999993,5.168199999999956,99.89030000000021,11518.0
1633690061,10,GET,get_customer,8.800000,0.000000,45,68,130,130,150,170,230,250,270,270,270,266,0,68,82.7618447368422,9.96629999999854,267.6429000000002,253.86466165413535
1633690061,10,GET,get_customer_orders,2.200000,0.000000,13,36,49,50,59,72,80,89,89,89,89,64,0,35,33.298053124999754,6.044300000001002,88.7872999999999,6368.0
1633690061,10,GET,get_detail,3.300000,0.000000,12,19,59,76,89,91,110,140,140,140,140,102,0,18,37.44094705882383,6.046899999997635,136.21639999999857,10364.0
1633690061,10,GET,get_index,8.900000,0.000000,13,32,57,61,80,90,98,110,170,170,170,271,0,32,37.83188819188178,4.541700000000759,173.7510999999987,8688.0
1633690061,10,GET,get_item,6.900000,0.000000,55,90,130,130,150,160,180,210,250,250,250,207,0,90,87.28086714975827,9.714699999999965,248.83269999999948,286.0
1633690061,10,GET,get_orders,2.900000,0.000000,91,110,200,230,730,1800,5000,5800,5800,5800,5800,85,0,110.0,398.8885482352944,19.362200000003327,5795.547100000002,2.0
1633690061,10,GET,get_related,3.300000,0.000000,44,88,140,140,160,210,240,250,330,330,330,101,0,88,91.8095574257425,10.003100000000487,327.04060000000015,760.0
1633690061,10,GET,get_tags,2.500000,0.000000,45,120,150,150,170,170,210,240,240,240,240,80,0,120.0,101.43120249999983,9.2117000000016,241.14719999999858,107.0
1633690061,10,GET,login,2.300000,0.000000,80,130,160,170,250,350,360,370,370,370,370,65,0,130.0,145.040370769231,25.194400000000172,369.6183000000004,13.0
1633690061,10,,Aggregated,79.600000,0.000000,33,72,120,140,160,190,250,350,4900,5800,5800,2415,0,72,96.7229383022774,4.541700000000759,5795.547100000002,2531.653416149068
1633690062,10,POST,add_item_to_cart,0.800000,0.000000,92,140,190,190,210,250,340,340,340,340,340,22,0,130.0,143.75717272727294,38.4309000000016,336.5229000000003,0.0
1633690062,10,GET,get_address,0.700000,0.000000,46,71,97,100,110,160,160,160,160,160,160,22,0,69,72.80599090909098,8.309499999999304,158.67070000000183,283.0
1633690062,10,GET,get_basket,0.800000,0.000000,12,37,47,50,67,68,77,77,77,77,77,22,0,35,35.06423636363606,6.3024000000009295,76.6214000000005,23020.0
1633690062,10,GET,get_card,0.700000,0.000000,60,88,140,140,160,170,220,220,220,220,220,22,0,86,98.06313636363664,8.664099999997177,220.7535000000007,17.0
1633690062,10,GET,get_cart,18.900000,0.000000,65,100,140,150,170,200,240,1400,1600,1600,1600,577,0,100.0,128.8655980935877,10.076300000001481,1592.6657,62.908145580589256
1633690062,10,GET,get_catalogue1,9.400000,0.000000,17,80,100,110,140,190,270,270,350,350,350,306,0,80,74.64425588235314,8.649099999999521,349.2855000000001,1643.0
1633690062,10,GET,get_catalogue2,2.700000,0.000000,27,67,110,120,150,200,230,230,230,230,230,82,0,66,78.69190365853666,10.148199999999719,232.6195000000002,22.0
1633690062,10,GET,get_catalogue3,2.700000,0.000000,22,60,95,96,100,130,140,160,160,160,160,82,0,60,61.46821341463443,9.273200000002646,162.20380000000034,1927.0
1633690062,10,GET,get_category,2.700000,0.000000,15,36,50,53,59,80,99,100,100,100,100,82,0,36,36.831253658536546,5.168199999999956,99.89030000000021,11518.0
1633690062,10,GET,get_customer,9.100000,0.000000,45,68,120,130,150,170,230,250,270,270,270,274,0,67,82.1849109489052,9.96629999999854,267.6429000000002,253.2992700729927
1633690062,10,GET,get_customer_orders,2.200000,0.000000,13,34,48,50,59,72,80,89,89,89,89,67,0,34,32.511735820895225,6.044300000001002,88.7872999999999,6368.0
1633690062,10,GET,get_detail,3.400000,0.000000,12,18,59,76,89,91,110,140,140,140,140,104,0,17,36.9491153846157,6.046899999997635,136.21639999999857,10364.0
1633690062,10,GET,get_index,8.700000,0.000000,13,31,57,62,80,90,98,110,170,170,170,284,0,30,37.47686901408433,4.541700000000759,173.7510999999987,8688.0
1633690062,10,GET,get_item,7.300000,0.000000,54,89,130,140,150,160,180,210,250,250,250,214,0,88,86.99574999999979,9.714699999999965,248.83269999999948,286.0
1633690062,10,GET,get_orders,3.000000,0.000000,88,110,200,210,730,1800,5000,5800,5800,5800,5800,88,0,110.0,386.5245272727276,19.362200000003327,5795.547100000002,2.0
1633690062,10,GET,get_related,3.400000,0.000000,43,87,140,140,160,210,240,250,330,330,330,103,0,87,91.0142737864077,10.003100000000487,327.04060000000015,760.0
1633690062,10,GET,get_tags,2.700000,0.000000,45,120,140,150,160,170,210,240,240,240,240,82,0,120.0,100.91580609756083,9.2117000000016,241.14719999999858,107.0
1633690062,10,GET,login,2.000000,0.000000,76,130,160,170,250,350,360,370,370,370,370,69,0,130.0,141.9516971014494,25.194400000000172,369.6183000000004,13.0
1633690062,10,,Aggregated,81.200000,0.000000,32,72,120,140,160,190,250,350,4900,5800,5800,2502,0,72,95.38834916067138,4.541700000000759,5795.547100000002,2536.7821742605915
1633690063,10,POST,add_item_to_cart,0.800000,0.000000,92,140,190,190,210,250,340,340,340,340,340,22,0,130.0,143.75717272727294,38.4309000000016,336.5229000000003,0.0
1633690063,10,GET,get_address,0.800000,0.000000,46,71,97,100,110,160,160,160,160,160,160,22,0,69,72.80599090909098,8.309499999999304,158.67070000000183,283.0
1633690063,10,GET,get_basket,0.800000,0.000000,12,37,47,50,67,68,77,77,77,77,77,22,0,35,35.06423636363606,6.3024000000009295,76.6214000000005,23020.0
1633690063,10,GET,get_card,0.800000,0.000000,60,88,140,140,160,170,220,220,220,220,220,22,0,86,98.06313636363664,8.664099999997177,220.7535000000007,17.0
1633690063,10,GET,get_cart,18.700000,0.000000,65,100,140,150,170,200,240,1400,1600,1600,1600,595,0,100.0,127.73072890756318,10.076300000001481,1592.6657,63.136134453781516
1633690063,10,GET,get_catalogue1,9.600000,0.000000,17,80,100,110,130,190,270,270,350,350,350,314,0,80,74.31120668789826,8.649099999999521,349.2855000000001,1643.0
1633690063,10,GET,get_catalogue2,2.600000,0.000000,23,66,110,120,150,200,230,230,230,230,230,86,0,66,77.15278139534885,10.148199999999719,232.6195000000002,22.0
1633690063,10,GET,get_catalogue3,2.500000,0.000000,22,60,92,96,100,130,140,160,160,160,160,86,0,59,60.44136511627933,9.273200000002646,162.20380000000034,1927.0
1633690063,10,GET,get_category,2.500000,0.000000,15,36,51,54,59,80,99,100,100,100,100,86,0,36,36.99594767441848,5.168199999999956,99.89030000000021,11518.0
1633690063,10,GET,get_customer,9.200000,0.000000,46,68,130,130,150,160,230,250,270,270,270,283,0,68,82.88046784452305,9.96629999999854,267.6429000000002,254.30742049469964
1633690063,10,GET,get_customer_orders,2.400000,0.000000,13,34,48,50,59,72,80,89,89,89,89,68,0,34,32.426723529411426,6.044300000001002,88.7872999999999,6368.0
1633690063,10,GET,get_detail,3.400000,0.000000,12,19,59,73,89,91,110,140,140,140,140,108,0,18,36.78546388888914,6.046899999997635,136.21639999999857,10364.0
1633690063,10,GET,get_index,8.800000,0.000000,13,31,56,61,80,90,98,110,170,170,170,292,0,30,37.51519315068474,4.541700000000759,173.7510999999987,8688.0
1633690063,10,GET,get_item,7.300000,0.000000,54,88,130,130,150,160,180,210,250,250,250,219,0,88,86.73739497716876,9.714699999999965,248.83269999999948,286.0
1633690063,10,GET,get_orders,3.300000,0.000000,83,110,200,210,730,1800,5000,5800,5800,5800,5800,90,0,110.0,379.66599111111145,19.362200000003327,5795.547100000002,2.0
1633690063,10,GET,get_related,3.400000,0.000000,44,88,140,140,160,210,240,250,330,330,330,107,0,88,91.21045514018688,10.003100000000487,327.04060000000015,760.0
1633690063,10,GET,get_tags,2.500000,0.000000,45,120,140,150,160,170,210,240,240,240,240,86,0,120.0,101.71079302325566,9.2117000000016,241.14719999999858,107.0
1633690063,10,GET,login,2.200000,0.000000,76,130,160,170,240,350,360,370,370,370,370,71,0,130.0,142.3625450704227,25.194400000000172,369.6183000000004,13.0
1633690063,10,,Aggregated,81.600000,0.000000,32,72,120,130,150,190,240,350,4900,5800,5800,2579,0,72,94.76879212873197,4.541700000000759,5795.547100000002,2535.9170221015897
1633690064,10,POST,add_item_to_cart,0.700000,0.000000,92,140,190,190,210,250,340,340,340,340,340,24,0,130.0,142.36815416666727,38.4309000000016,336.5229000000003,0.0
1633690064,10,GET,get_address,0.600000,0.000000,47,71,100,110,110,160,160,160,160,160,160,24,0,69,73.73341250000014,8.309499999999304,158.67070000000183,283.0
1633690064,10,GET,get_basket,0.700000,0.000000,24,39,53,67,73,77,97,97,97,97,97,24,0,37,39.21191666666613,6.3024000000009295,97.01359999999681,23020.0
1633690064,10,GET,get_card,0.700000,0.000000,62,88,140,140,160,170,220,220,220,220,220,24,0,86,98.3418250000002,8.664099999997177,220.7535000000007,17.0
1633690064,10,GET,get_cart,19.000000,0.000000,65,100,140,150,160,200,240,1400,1600,1600,1600,613,0,100.0,127.18763393148467,10.076300000001481,1592.6657,63.533442088091356
1633690064,10,GET,get_catalogue1,9.800000,0.000000,18,80,100,110,130,190,270,270,350,350,350,325,0,80,74.17802707692323,8.649099999999521,349.2855000000001,1643.0
1633690064,10,GET,get_catalogue2,2.600000,0.000000,23,67,110,120,150,200,230,230,230,230,230,88,0,66,77.69586590909094,10.148199999999719,232.6195000000002,22.0
1633690064,10,GET,get_catalogue3,2.600000,0.000000,26,60,92,96,100,130,140,160,160,160,160,88,0,60,60.741662500000146,9.273200000002646,162.20380000000034,1927.0
1633690064,10,GET,get_category,2.600000,0.000000,17,37,51,54,59,80,99,100,100,100,100,88,0,36,37.12358522727265,5.168199999999956,99.89030000000021,11518.0
1633690064,10,GET,get_customer,9.100000,0.000000,47,68,130,140,150,160,230,250,270,270,270,289,0,68,83.1052162629759,9.96629999999854,267.6429000000002,254.94463667820068
1633690064,10,GET,get_customer_orders,2.500000,0.000000,13,35,48,50,60,72,80,89,89,89,89,70,0,34,33.088584285713935,6.044300000001002,88.7872999999999,6368.0
1633690064,10,GET,get_detail,3.200000,0.000000,11,18,55,73,88,91,110,140,140,140,140,111,0,18,36.42379549549577,6.046899999997635,136.21639999999857,10364.0
1633690064,10,GET,get_index,9.000000,0.000000,13,32,57,64,80,90,98,100,170,170,170,302,0,31,37.93452516556275,4.541700000000759,173.7510999999987,8688.0
1633690064,10,GET,get_item,7.200000,0.000000,55,90,120,130,150,160,180,210,250,250,250,225,0,90,87.06339022222201,9.714699999999965,248.83269999999948,286.0
1633690064,10,GET,get_orders,3.300000,0.000000,88,110,200,210,630,1800,5000,5800,5800,5800,5800,92,0,110.0,373.8069010869569,19.362200000003327,5795.547100000002,2.0
1633690064,10,GET,get_related,3.200000,0.000000,46,90,130,140,160,210,240,250,330,330,330,110,0,89,91.73819272727269,10.003100000000487,327.04060000000015,760.0
1633690064,10,GET,get_tags,2.600000,0.000000,49,120,140,150,160,170,210,240,240,240,240,88,0,120.0,102.5088159090908,9.2117000000016,241.14719999999858,107.0
1633690064,10,GET,login,2.200000,0.000000,78,140,160,170,240,350,360,370,370,370,370,73,0,140.0,142.97500684931532,25.194400000000172,369.6183000000004,13.0
1633690064,10,,Aggregated,81.600000,0.000000,33,72,120,130,150,180,240,340,4900,5800,5800,2658,0,72,94.57205052671172,4.541700000000759,5795.547100000002,2546.9582392776524
1633690065,10,POST,add_item_to_cart,0.700000,0.000000,92,140,190,190,210,250,340,340,340,340,340,24,0,130.0,142.36815416666727,38.4309000000016,336.5229000000003,0.0
1633690065,10,GET,get_address,0.700000,0.000000,47,71,100,110,110,160,160,160,160,160,160,24,0,69,73.73341250000014,8.309499999999304,158.67070000000183,283.0
1633690065,10,GET,get_basket,0.700000,0.000000,24,39,53,67,73,77,97,97,97,97,97,24,0,37,39.21191666666613,6.3024000000009295,97.01359999999681,23020.0
1633690065,10,GET,get_card,0.700000,0.000000,62,88,140,140,160,170,220,220,220,220,220,24,0,86,98.3418250000002,8.664099999997177,220.7535000000007,17.0
1633690065,10,GET,get_cart,19.000000,0.000000,65,100,140,150,160,200,240,1400,1600,1600,1600,632,0,100.0,126.54943148734192,10.076300000001481,1592.6657,63.63291139240506
1633690065,10,GET,get_catalogue1,9.900000,0.000000,18,80,100,110,130,190,270,270,350,350,350,332,0,80,73.83645632530134,8.649099999999521,349.2855000000001,1643.0
1633690065,10,GET,get_catalogue2,2.800000,0.000000,23,66,110,110,140,200,230,230,230,230,230,91,0,66,77.03335604395608,10.148199999999719,232.6195000000002,22.0
1633690065,10,GET,get_catalogue3,2.800000,0.000000,26,60,92,96,100,130,140,160,160,160,160,91,0,60,60.798574725274875,9.273200000002646,162.20380000000034,1927.0
1633690065,10,GET,get_category,2.700000,0.000000,17,37,50,53,57,80,99,100,100,100,100,91,0,37,37.415316483516364,5.168199999999956,99.89030000000021,11518.0
1633690065,10,GET,get_customer,9.000000,0.000000,48,69,130,140,150,160,220,230,270,270,270,301,0,69,84.13015116279081,9.96629999999854,267.6429000000002,255.13621262458472
1633690065,10,GET,get_customer_orders,2.300000,0.000000,13,35,48,50,59,72,80,89,89,89,89,74,0,34,33.149510810810426,6.044300000001002,88.7872999999999,6368.0
1633690065,10,GET,get_detail,3.500000,0.000000,12,19,55,73,88,91,110,140,140,140,140,114,0,19,36.65947543859681,6.046899999997635,136.21639999999857,10364.0
1633690065,10,GET,get_index,9.200000,0.000000,13,32,58,67,81,90,98,100,170,170,170,308,0,32,38.39455551948037,4.541700000000759,173.7510999999987,8688.0
1633690065,10,GET,get_item,7.000000,0.000000,55,90,120,130,150,160,180,210,250,250,250,235,0,90,86.77478297872315,9.714699999999965,248.83269999999948,286.0
1633690065,10,GET,get_orders,3.000000,0.000000,89,110,200,200,630,1800,5000,5800,5800,5800,5800,97,0,110.0,361.24501649484586,19.362200000003327,5795.547100000002,2.0
1633690065,10,GET,get_related,3.300000,0.000000,47,90,130,140,150,210,240,250,330,330,330,113,0,90,91.40265929203534,10.003100000000487,327.04060000000015,760.0
1633690065,10,GET,get_tags,2.800000,0.000000,47,120,140,150,160,170,210,240,240,240,240,91,0,120.0,101.97581208791199,9.2117000000016,241.14719999999858,107.0
1633690065,10,GET,login,2.400000,0.000000,76,130,160,170,240,350,360,370,370,370,370,75,0,130.0,141.3012080000002,25.194400000000172,369.6183000000004,13.0
1633690065,10,,Aggregated,82.500000,0.000000,34,72,120,130,150,180,240,340,4900,5800,5800,2741,0,72,94.25313546151033,4.541700000000759,5795.547100000002,2532.029551258665
1633690066,10,POST,add_item_to_cart,0.800000,0.000000,92,130,190,190,210,250,340,340,340,340,340,25,0,130.0,141.77538000000084,38.4309000000016,336.5229000000003,0.0
1633690066,10,GET,get_address,0.700000,0.000000,46,69,97,110,110,160,160,160,160,160,160,25,0,69,71.43889600000016,8.309499999999304,158.67070000000183,283.0
1633690066,10,GET,get_basket,0.600000,0.000000,24,39,53,67,73,77,97,97,97,97,97,25,0,39,40.3082319999994,6.3024000000009295,97.01359999999681,23020.0
1633690066,10,GET,get_card,0.700000,0.000000,60,86,140,140,160,170,220,220,220,220,220,25,0,86,95.39396400000031,8.664099999997177,220.7535000000007,17.0
1633690066,10,GET,get_cart,18.900000,0.000000,65,100,140,150,160,200,240,1400,1600,1600,1600,648,0,100.0,125.40580092592609,10.076300000001481,1592.6657,63.49382716049383
1633690066,10,GET,get_catalogue1,9.900000,0.000000,17,80,100,110,120,190,270,270,350,350,350,342,0,79,72.69326578947384,8.649099999999521,349.2855000000001,1643.0
1633690066,10,GET,get_catalogue2,2.700000,0.000000,27,67,110,110,140,200,230,230,230,230,230,93,0,67,77.30332473118283,10.148199999999719,232.6195000000002,22.0
1633690066,10,GET,get_catalogue3,2.600000,0.000000,22,59,89,96,100,130,140,160,160,160,160,93,0,59,59.87607096774203,9.273200000002646,162.20380000000034,1927.0
1633690066,10,GET,get_category,2.700000,0.000000,15,37,50,53,57,80,99,100,100,100,100,93,0,37,36.759740860214905,5.168199999999956,99.89030000000021,11518.0
1633690066,10,GET,get_customer,9.100000,0.000000,47,69,130,140,150,160,220,230,270,270,270,309,0,69,83.68808317152114,9.96629999999854,267.6429000000002,254.60194174757282
1633690066,10,GET,get_customer_orders,2.200000,0.000000,13,35,49,50,60,72,80,89,89,89,89,76,0,34,33.65729999999966,6.044300000001002,88.7872999999999,6368.0
1633690066,10,GET,get_detail,3.400000,0.000000,12,19,54,71,88,91,110,140,140,140,140,117,0,19,36.28282307692336,6.046899999997635,136.21639999999857,10364.0
1633690066,10,GET,get_index,9.100000,0.000000,13,31,57,67,81,90,98,100,170,170,170,318,0,31,37.98112106918231,4.541700000000759,173.7510999999987,8688.0
1633690066,10,GET,get_item,7.100000,0.000000,53,88,120,130,150,150,180,210,250,250,250,242,0,88,85.82699297520635,9.714699999999965,248.83269999999948,286.0
1633690066,10,GET,get_orders,3.000000,0.000000,83,110,200,200,630,1800,5000,5800,5800,5800,5800,100,0,110.0,351.65400400000044,19.362200000003327,5795.547100000002,2.0
1633690066,10,GET,get_related,3.400000,0.000000,46,89,130,140,160,210,240,250,330,330,330,117,0,89,90.50587863247863,10.003100000000487,327.04060000000015,760.0
1633690066,10,GET,get_tags,2.700000,0.000000,46,120,140,150,160,170,210,240,240,240,240,93,0,120.0,100.50599247311827,9.2117000000016,241.14719999999858,107.0
1633690066,10,GET,login,2.300000,0.000000,73,130,160,170,240,350,360,370,370,370,370,77,0,130.0,139.0495987012989,25.194400000000172,369.6183000000004,13.0
1633690066,10,,Aggregated,81.900000,0.000000,33,72,120,130,150,180,240,340,4900,5800,5800,2818,0,72,93.09530290986508,4.541700000000759,5795.547100000002,2535.761887863733
1633690067,10,POST,add_item_to_cart,0.800000,0.000000,92,130,190,190,210,250,340,340,340,340,340,25,0,130.0,141.77538000000084,38.4309000000016,336.5229000000003,0.0
1633690067,10,GET,get_address,0.800000,0.000000,46,69,97,110,110,160,160,160,160,160,160,25,0,69,71.43889600000016,8.309499999999304,158.67070000000183,283.0
1633690067,10,GET,get_basket,0.800000,0.000000,24,39,53,67,73,77,97,97,97,97,97,25,0,39,40.3082319999994,6.3024000000009295,97.01359999999681,23020.0
1633690067,10,GET,get_card,0.800000,0.000000,60,86,140,140,160,170,220,220,220,220,220,25,0,86,95.39396400000031,8.664099999997177,220.7535000000007,17.0
1633690067,10,GET,get_cart,18.600000,0.000000,65,100,140,150,160,200,240,1400,1600,1600,1600,670,0,100.0,124.64535119403004,10.076300000001481,1592.6657,63.81492537313433
1633690067,10,GET,get_catalogue1,9.600000,0.000000,17,78,100,110,120,190,270,270,350,350,350,354,0,77,71.32310338983066,8.649099999999521,349.2855000000001,1643.0
1633690067,10,GET,get_catalogue2,2.600000,0.000000,27,66,110,110,140,200,230,230,230,230,230,97,0,66,75.48339484536079,10.148199999999719,232.6195000000002,22.0
1633690067,10,GET,get_catalogue3,2.600000,0.000000,26,57,89,96,100,130,140,160,160,160,160,96,0,55,59.366214583333424,9.273200000002646,162.20380000000034,1927.0
1633690067,10,GET,get_category,2.600000,0.000000,17,38,50,53,57,80,99,100,100,100,100,97,0,38,37.27518659793797,5.168199999999956,99.89030000000021,11518.0
1633690067,10,GET,get_customer,8.800000,0.000000,47,69,130,140,150,160,220,230,270,270,270,316,0,68,83.38598227848117,9.96629999999854,267.6429000000002,253.6772151898734
1633690067,10,GET,get_customer_orders,2.200000,0.000000,13,35,48,50,60,72,80,89,89,89,89,78,0,34,33.848628205127866,6.044300000001002,88.7872999999999,6368.0
1633690067,10,GET,get_detail,3.300000,0.000000,12,19,54,71,88,91,110,140,140,140,140,119,0,19,36.21189663865575,6.046899999997635,136.21639999999857,10364.0
1633690067,10,GET,get_index,8.800000,0.000000,13,33,57,65,81,89,98,100,170,170,170,330,0,32,38.26252636363624,4.541700000000759,173.7510999999987,8688.0
1633690067,10,GET,get_item,7.000000,0.000000,54,89,120,130,150,150,180,210,250,250,250,246,0,88,85.9558817073168,9.714699999999965,248.83269999999948,286.0
1633690067,10,GET,get_orders,2.700000,0.000000,81,110,190,200,490,1800,4900,5000,5800,5800,5800,103,0,110.0,344.1740407766993,19.362200000003327,5795.547100000002,2.0
1633690067,10,GET,get_related,3.400000,0.000000,46,89,130,140,160,210,240,250,330,330,330,119,0,89,90.20806302521007,10.003100000000487,327.04060000000015,760.0
1633690067,10,GET,get_tags,2.600000,0.000000,47,120,140,150,160,170,210,240,240,240,240,96,0,120.0,100.59705729166667,9.2117000000016,241.14719999999858,107.0
1633690067,10,GET,login,2.300000,0.000000,73,130,160,170,230,340,360,370,370,370,370,81,0,130.0,138.9736617283953,25.194400000000172,369.6183000000004,13.0
1633690067,10,,Aggregated,80.300000,0.000000,33,71,120,130,150,180,240,330,4900,5800,5800,2902,0,71,92.45018752584416,4.541700000000759,5795.547100000002,2536.629565816678
1633690068,10,POST,add_item_to_cart,0.700000,0.000000,92,130,190,190,210,250,340,340,340,340,340,27,0,130.0,142.09794444444546,38.4309000000016,336.5229000000003,0.0
1633690068,10,GET,get_address,0.700000,0.000000,46,69,97,110,110,160,160,160,160,160,160,25,0,69,71.43889600000016,8.309499999999304,158.67070000000183,283.0
1633690068,10,GET,get_basket,0.600000,0.000000,17,39,53,67,73,77,97,97,97,97,97,26,0,37,39.417142307691606,6.3024000000009295,97.01359999999681,23020.0
